firm_name,firm_alias,program_type,city,intake_year,application_open_date,application_close_date,program_length_months,rotations_count,salary_annual_aud,evidence_span,thread_title,thread_url,post_number,post_timestamp,source_file,confidence,created_at
Herbert Smith Freehills,hsf,clerkship,Brisbane,2024,,,,,,ne Clerkships 2024/2025 + DLA Piper Interview + Minters VI - Hall & Wilcox - Gadens - KWM - Ashurst Haven't heard from: HSF Carter Newell Hamilton Locke Clayton Utz Allens,Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,60,2024-08-27T00:00:00,law_raw.csv,0.8,2025-08-15T08:48:10.053233
Ashurst,ashurst,clerkship,Brisbane,2024,,,,,,Brisbane Clerkships 2024/2025 + DLA Piper Interview + Minters VI - Hall & Wilcox - Gadens - KWM - Ashurst Haven't heard from: HSF Carter Newell Hamilton Locke Clayton Utz Allens,Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,60,2024-08-27T00:00:00,law_raw.csv,0.8,2025-08-15T08:48:10.053420
MinterEllison,minters,clerkship,Brisbane,2024,,,,,,Brisbane Clerkships 2024/2025 + DLA Piper Interview + Minters VI - Hall & Wilcox - Gadens - KWM - Ashurst Haven't heard from: HSF Carter Newell Hamilton Locke Clayton Utz All,Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,60,2024-08-27T00:00:00,law_raw.csv,0.8,2025-08-15T08:48:10.053582
King & Wood Mallesons,kwm,clerkship,Brisbane,2024,,,,,,Brisbane Clerkships 2024/2025 + DLA Piper Interview + Minters VI - Hall & Wilcox - Gadens - KWM - Ashurst Haven't heard from: HSF Carter Newell Hamilton Locke Clayton Utz Allens,Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,60,2024-08-27T00:00:00,law_raw.csv,0.8,2025-08-15T08:48:10.053750
Hall & Wilcox,hall & wilcox,clerkship,Brisbane,2024,,,,,,Brisbane Clerkships 2024/2025 + DLA Piper Interview + Minters VI - Hall & Wilcox - Gadens - KWM - Ashurst Haven't heard from: HSF Carter Newell Hamilton Locke Clayton Utz Allens,Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,60,2024-08-27T00:00:00,law_raw.csv,0.8,2025-08-15T08:48:10.053913
DLA Piper,dla piper,clerkship,Brisbane,2024,,,,,,Brisbane Clerkships 2024/2025 + DLA Piper Interview + Minters VI - Hall & Wilcox - Gadens - KWM - Ashurst Haven't heard from: HSF Carter Newell Hamilton,Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,60,2024-08-27T00:00:00,law_raw.csv,0.8,2025-08-15T08:48:10.054085
Allens,allens,clerkship,Brisbane,2024,,,,,,Brisbane Clerkships 2024/2025 +1 Allens,Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,64,2024-08-28T00:00:00,law_raw.csv,0.9,2025-08-15T08:48:10.058229
Allens,allens,clerkship,Brisbane,2024,,,,,,Brisbane Clerkships 2024/2025 +1 Allens,Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,66,2024-08-28T00:00:00,law_raw.csv,0.9,2025-08-15T08:48:10.058728
Allens,allens,clerkship,Brisbane,2024,,,,,,Brisbane Clerkships 2024/2025 +1 Allens,Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,67,2024-08-28T00:00:00,law_raw.csv,0.9,2025-08-15T08:48:10.059136
Clayton Utz,clayton utz,clerkship,Brisbane,2024,,,,,,Brisbane Clerkships 2024/2025 Anyone heard from Clayton Utz?,Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,71,2024-08-28T00:00:00,law_raw.csv,0.9,2025-08-15T08:48:10.060712
King & Wood Mallesons,kwm,clerkship,Brisbane,2024,,,,,,Brisbane Clerkships 2024/2025 Has anyone received information from KWM about who’s interviewing them?,Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,75,2024-08-28T00:00:00,law_raw.csv,0.9,2025-08-15T08:48:10.062344
Herbert Smith Freehills,hsf,clerkship,Brisbane,2024,,,,,,Brisbane Clerkships 2024/2025 +1 HSF,Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,77,2024-08-28T00:00:00,law_raw.csv,0.9,2025-08-15T08:48:10.063102
Herbert Smith Freehills,hsf,clerkship,Brisbane,2024,,,,,,Brisbane Clerkships 2024/2025 +1 HWLE -1 HSF,Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,78,2024-08-28T00:00:00,law_raw.csv,0.9,2025-08-15T08:48:10.063544
Allens,allens,clerkship,Brisbane,2024,,,,,,Brisbane Clerkships 2024/2025 - Allens - HSF,Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,79,2024-08-28T00:00:00,law_raw.csv,0.8,2025-08-15T08:48:10.063987
Herbert Smith Freehills,hsf,clerkship,Brisbane,2024,,,,,,Brisbane Clerkships 2024/2025 - Allens - HSF,Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,79,2024-08-28T00:00:00,law_raw.csv,0.8,2025-08-15T08:48:10.064098
Herbert Smith Freehills,hsf,clerkship,Brisbane,2024,,,,,,Brisbane Clerkships 2024/2025 +1 HSF,Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,80,2024-08-28T00:00:00,law_raw.csv,0.9,2025-08-15T08:48:10.064506
King & Wood Mallesons,kwm,clerkship,Brisbane,2024,,,,,,"ongratulations to everyone who's gotten interview offers so far, and all the best for them! also, for those who did the KWM interview, do you remember what they said for next steps regarding when they'd get back regarding the second intervi",Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,81,2024-08-29T00:00:00,law_raw.csv,0.9,2025-08-15T08:48:10.065330
King & Wood Mallesons,kwm,clerkship,Brisbane,2024,,,,,,Brisbane Clerkships 2024/2025 How did you find your KWM interview? Did they ask any interesting questions or was it more generic?,Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,82,2024-08-29T00:00:00,law_raw.csv,0.9,2025-08-15T08:48:10.065886
MinterEllison,minterellison,clerkship,Brisbane,2024,,,,,,Brisbane Clerkships 2024/2025 Anyone heard from these following firms yet (so anxious lol) - MinterEllison (post VI) - Clayton - Mills Oakley,Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,84,2024-08-30T00:00:00,law_raw.csv,0.9,2025-08-15T08:48:10.066820
Clayton Utz,clutz,clerkship,Brisbane,2024,,,,,,Brisbane Clerkships 2024/2025 Haven't heard from Clutz or MO yet,Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,85,2024-08-30T00:00:00,law_raw.csv,0.9,2025-08-15T08:48:10.067275
Norton Rose Fulbright,nrf,clerkship,Brisbane,2024,,,,,,Brisbane Clerkships 2024/2025 -1 NRF,Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,92,2024-08-30T00:00:00,law_raw.csv,0.9,2025-08-15T08:48:10.070263
Norton Rose Fulbright,nrf,clerkship,Brisbane,2024,,,,,,Brisbane Clerkships 2024/2025 -1 NRF,Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,93,2024-08-30T00:00:00,law_raw.csv,0.9,2025-08-15T08:48:10.070800
MinterEllison,minters,clerkship,Brisbane,2024,,,,,,Brisbane Clerkships 2024/2025 Has anyone heard from Minters yet? (since virtual interviews),Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,94,2024-08-30T00:00:00,law_raw.csv,0.9,2025-08-15T08:48:10.071425
MinterEllison,minters,clerkship,Melbourne,2024,,,,,,Brisbane Clerkships 2024/2025 ravencraw writes... Has anyone heard from Minters yet? (since virtual interviews) No. I saw in the Melbourne thread that their due date for VI was 23rd and they r,Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,95,2024-08-30T00:00:00,law_raw.csv,0.9,2025-08-15T08:48:10.072576
DLA Piper,dla piper,clerkship,Brisbane,2024,,,,,,Brisbane Clerkships 2024/2025 Does anyone know if DLA Piper are telling us who we're being interviewed by?,Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,98,2024-08-31T00:00:00,law_raw.csv,0.9,2025-08-15T08:48:10.074090
MinterEllison,minters,clerkship,Brisbane,2024,,,,,,Brisbane Clerkships 2024/2025 So nervous for Minters and KWM next round ahhhh,Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,100,2024-09-01T00:00:00,law_raw.csv,0.8,2025-08-15T08:48:10.075124
King & Wood Mallesons,kwm,clerkship,Brisbane,2024,,,,,,Brisbane Clerkships 2024/2025 So nervous for Minters and KWM next round ahhhh,Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,100,2024-09-01T00:00:00,law_raw.csv,0.8,2025-08-15T08:48:10.075260
King & Wood Mallesons,kwm,clerkship,Brisbane,2024,,,,,,Brisbane Clerkships 2024/2025 were KWM second round interview invites scheduled for today? Does anyone remember the date,Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,103,2024-09-02T00:00:00,law_raw.csv,0.9,2025-08-15T08:48:10.077406
King & Wood Mallesons,kwm,clerkship,Brisbane,2024,,,,,,Brisbane Clerkships 2024/2025 2024LawClerk writes... were KWM second round interview invites scheduled for today? Does anyone remember the date Scheduled for tomorrow,Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,104,2024-09-02T00:00:00,law_raw.csv,0.9,2025-08-15T08:48:10.078127
Clayton Utz,clayton utz,clerkship,Brisbane,2024,,,,,,Brisbane Clerkships 2024/2025 Pretty ridiculous Clayton Utz still hasn’t gotten back,Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,105,2024-09-02T00:00:00,law_raw.csv,0.9,2025-08-15T08:48:10.078712
Ashurst,ashurst,clerkship,Brisbane,2024,,,,,,Brisbane Clerkships 2024/2025 +1 Ashurst interview +1 MinterEllison interview,Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,106,2024-09-02T00:00:00,law_raw.csv,0.8,2025-08-15T08:48:10.079194
MinterEllison,minterellison,clerkship,Brisbane,2024,,,,,,Brisbane Clerkships 2024/2025 +1 Ashurst interview +1 MinterEllison interview,Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,106,2024-09-02T00:00:00,law_raw.csv,0.8,2025-08-15T08:48:10.079299
MinterEllison,minters,clerkship,Brisbane,2024,,,,,,Brisbane Clerkships 2024/2025 +1 Minters (after VI),Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,107,2024-09-02T00:00:00,law_raw.csv,0.9,2025-08-15T08:48:10.079743
MinterEllison,minters,clerkship,Brisbane,2024,,,,,,Brisbane Clerkships 2024/2025 +1 Minters (In Person Interview),Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,108,2024-09-02T00:00:00,law_raw.csv,0.9,2025-08-15T08:48:10.080235
King & Wood Mallesons,kwm,clerkship,Brisbane,2024,,,,,,Brisbane Clerkships 2024/2025 +1 KWM 2nd round,Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,109,2024-09-02T00:00:00,law_raw.csv,0.9,2025-08-15T08:48:10.080663
King & Wood Mallesons,kwm,clerkship,Brisbane,2024,,,,,,Brisbane Clerkships 2024/2025 +1 KWM (2nd Round),Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,110,2024-09-02T00:00:00,law_raw.csv,0.9,2025-08-15T08:48:10.081086
King & Wood Mallesons,kwm,clerkship,Brisbane,2024,,,,,,Brisbane Clerkships 2024/2025 Has anyone been able to book in an interview slot for KWM (2nd Round)? The task won't show up on Candidate Home for me,Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,111,2024-09-02T00:00:00,law_raw.csv,0.9,2025-08-15T08:48:10.081790
King & Wood Mallesons,kwm,clerkship,Brisbane,2024,,,,,,erkships 2024/2025 does anyone know how many people generally progress from 2nd round interviews to clerkship offer for KWM?,Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,115,2024-09-02T00:00:00,law_raw.csv,0.9,2025-08-15T08:48:10.083717
MinterEllison,minterellison,clerkship,Brisbane,2024,,,,,,Brisbane Clerkships 2024/2025 +MinterEllison interview,Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,117,2024-09-02T00:00:00,law_raw.csv,0.9,2025-08-15T08:48:10.085241
Clayton Utz,clayton utz,clerkship,Brisbane,2024,,,,,,Brisbane Clerkships 2024/2025 Is Clayton utz ever gonna get back…… rather to have this waiting game to be over asap,Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,119,2024-09-03T00:00:00,law_raw.csv,0.9,2025-08-15T08:48:10.086209
Clayton Utz,clutz,clerkship,Brisbane,2024,,,,,,Brisbane Clerkships 2024/2025 Clutz is starting to look a bit klutz with this ridiculous delay.,Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,120,2024-09-03T00:00:00,law_raw.csv,0.9,2025-08-15T08:48:10.086769
King & Wood Mallesons,kwm,clerkship,Brisbane,2024,,,,,,Brisbane Clerkships 2024/2025 Does anyone know if we’ll find out who our second round interviewers are for KWM? All I know is that it will be a partner + senior associate,Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,122,2024-09-03T00:00:00,law_raw.csv,0.9,2025-08-15T08:48:10.088359
Herbert Smith Freehills,hsf,clerkship,Brisbane,2024,,,,,,Brisbane Clerkships 2024/2025 Has anyone gotten an email from HSF regarding their interview time yet?,Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,124,2024-09-04T00:00:00,law_raw.csv,0.9,2025-08-15T08:48:10.089823
Herbert Smith Freehills,hsf,clerkship,Brisbane,2024,,,,,,Brisbane Clerkships 2024/2025 Nope haven’t heard back from HSF with an email confirming the time of my interview.,Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,125,2024-09-04T00:00:00,law_raw.csv,0.9,2025-08-15T08:48:10.090799
Clayton Utz,clayton utz,clerkship,Brisbane,2024,,,,,,Brisbane Clerkships 2024/2025 Another day still nothing from Clayton Utz.....,Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,128,2024-09-04T00:00:00,law_raw.csv,0.9,2025-08-15T08:48:10.092081
Clayton Utz,clutz,clerkship,Brisbane,2024,,,,,,Brisbane Clerkships 2024/2025 Clutz +1,Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,130,2024-09-05T00:00:00,law_raw.csv,0.9,2025-08-15T08:48:10.093243
Clayton Utz,clutz,clerkship,Brisbane,2024,,,,,,Brisbane Clerkships 2024/2025 Clutz +1 can't believe it wow,Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,131,2024-09-05T00:00:00,law_raw.csv,0.9,2025-08-15T08:48:10.094022
Clayton Utz,clutz,clerkship,Brisbane,2024,,,,,,Brisbane Clerkships 2024/2025 +1 Clutz! Finally!!,Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,132,2024-09-05T00:00:00,law_raw.csv,0.9,2025-08-15T08:48:10.094765
DLA Piper,dla,clerkship,Brisbane,2024,,,,,,Brisbane Clerkships 2024/2025 -1 DLA,Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,134,2024-09-05T00:00:00,law_raw.csv,0.9,2025-08-15T08:48:10.095907
Clayton Utz,clayton utz,clerkship,Brisbane,2024,,,,,,Brisbane Clerkships 2024/2025 Anyone know how many clerks Clayton utz take each year?,Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,147,2024-09-05T00:00:00,law_raw.csv,0.9,2025-08-15T08:48:10.101370
Corrs Chambers Westgarth,corrs,clerkship,Brisbane,2024,,,,,,Brisbane Clerkships 2024/2025 -1 Corrs (finally official),Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,156,2024-09-11T00:00:00,law_raw.csv,0.9,2025-08-15T08:48:10.104990
Corrs Chambers Westgarth,corrs,clerkship,Brisbane,2024,,,,,,Brisbane Clerkships 2024/2025 Corrs interview – how long was everyone’s interview?,Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,158,2024-09-11T00:00:00,law_raw.csv,0.9,2025-08-15T08:48:10.105978
HWL Ebsworth,hwl,clerkship,Brisbane,2024,,,,,,"Brisbane Clerkships 2024/2025 How has everyone been going with there interviews? Also, has anyone head from HWL yet for secound round interviews? :)",Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,160,2024-09-13T00:00:00,law_raw.csv,0.9,2025-08-15T08:48:10.107618
HWL Ebsworth,hwl,clerkship,Brisbane,2024,,,,,,"Brisbane Clerkships 2024/2025 +1 BN -1 Hamilton Locke Haven't heard from HWL for second round yet, I think they said they were aiming to let us know from/by (?) Tuesday next week",Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,161,2024-09-13T00:00:00,law_raw.csv,0.9,2025-08-15T08:48:10.108261
Clayton Utz,clayton utz,clerkship,Brisbane,2024,,,,,,Brisbane Clerkships 2024/2025 Do we know when we will find out the name of the interviewer for Clayton Utz??,Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,167,2024-09-16T00:00:00,law_raw.csv,0.9,2025-08-15T08:48:10.112649
Allens,allens,clerkship,Brisbane,2024,,,,,,"pressed interest in, but I'm not sure if they intentionally did that or it was just luck. Did anyone who interviewed at Allens get an email asking to add preferences for summer/winter?",Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,170,2024-09-17T00:00:00,law_raw.csv,0.9,2025-08-15T08:48:10.114682
Clayton Utz,clayton utz,clerkship,Brisbane,2024,,,,,,lerk-2024 yes I just got the preference email for Allen’s going to pick summer :) Also to the other person asking about Clayton Utz I just got my interviewers names and I don’t think the partner is from a practice area I expressed interest,Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,171,2024-09-17T00:00:00,law_raw.csv,0.9,2025-08-15T08:48:10.116118
Allens,allens,clerkship,Brisbane,2024,,,,,,Brisbane Clerkships 2024/2025 lawclerk-2024 writes... Did anyone who interviewed at Allens get an email asking to add preferences for summer/winter? yep! I think they send that to everyone? not sure thoug,Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,174,2024-09-17T00:00:00,law_raw.csv,0.9,2025-08-15T08:48:10.119700
Ashurst,ashurst,clerkship,Brisbane,2024,,,,,,Brisbane Clerkships 2024/2025 Has anyone done the Ashurst interview? Mine is coming up and I was wondering how people found it?,Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,175,2024-09-17T00:00:00,law_raw.csv,0.9,2025-08-15T08:48:10.120683
Allens,allens,clerkship,Brisbane,2024,,,,,,"024/2025 CU — I got a partner from one of my interest areas (not first preference), and a P&D consultant (not manager). Allens — I also got the winter/summer preference email, and I put down summer too. Ashurst — haven't done it yet either,",Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,177,2024-09-17T00:00:00,law_raw.csv,0.8,2025-08-15T08:48:10.123176
Ashurst,ashurst,clerkship,Brisbane,2024,,,,,,"and a P&D consultant (not manager). Allens — I also got the winter/summer preference email, and I put down summer too. Ashurst — haven't done it yet either, good luck!",Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,177,2024-09-17T00:00:00,law_raw.csv,0.8,2025-08-15T08:48:10.123365
Johnson Winter Slattery,jws,clerkship,Brisbane,2024,,,,,,Brisbane Clerkships 2024/2025 -1 JWS,Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,179,2024-09-20T00:00:00,law_raw.csv,0.9,2025-08-15T08:48:10.124913
King & Wood Mallesons,kwm,clerkship,Brisbane,2024,,,,,,"Brisbane Clerkships 2024/2025 Has anyone heard from KWM about preferences after the second round interview? I have not, but was wondering if they had sent them out to other",Brisbane Clerkships 2024/2025,https://forums.whirlpool.net.au/thread/974pvz5v,186,2024-09-29T00:00:00,law_raw.csv,0.9,2025-08-15T08:48:10.128756
